ID_MEDICO,ID_SERVICIO
892787,Terapia post traumática
892788,Consultas odontologicas
892789,Remisión cardiólogo
892790,Examen de sangre
892791,Consultas odontologicas
892792,Consulta progreso de diabetes
892793,Consulta dolor cardiaco
892794,Consulta dolor cardiaco
892795,Consulta progreso de diabetes
892796,Jornadas de vacunacion
892797,Examenes de sangre
892798,Consulta dolor cardiaco
892799,Cirugía de corazón
892800,Consultas medicas con especialistas
892801,Consulta malestar general
892802,Hospitalización por infarto
892803,Examenes de sangre
892804,Examen de sangre
892805,Consulta dolor cardiaco
892806,Consulta progreso de diabetes
892807,Cirugía de corazón
892808,Consulta progreso de diabetes
892809,Consulta dolor cardiaco
892810,Jornadas de vacunacion
892811,Radiografias
892812,Jornadas de vacunacion
892813,Examen de sangre
892814,Examenes de sangre
892815,Hospitalización por infarto
892816,Consultas medicas con especialistas
892817,Examen de sangre
892818,Consultas medicas con medico general
892819,Consulta dolor cardiaco
892820,Consultas odontologicas
892821,Consultas odontologicas
892822,Terapia post traumática
892823,Examenes de sangre
892824,Hospitalización por infarto
892825,Consultas odontologicas
892826,Examen de sangre
892827,Examen de sangre
892828,Remisión cardiólogo
892829,Radiografias
892830,Hospitalización por infarto
892831,Remisión cardiólogo
892832,Remisión cardiólogo
892833,Radiografias
892834,Consulta dolor cardiaco
892835,Consulta dolor cardiaco
892836,Consulta progreso de diabetes
892837,Consulta malestar general
892838,Radiografias
892839,Consulta progreso de diabetes
892840,Consulta dolor cardiaco
892841,Consulta malestar general
892842,Cirugía de corazón
892843,Consultas odontologicas
892844,Examenes de sangre
892845,Terapia post traumática
892846,Hospitalización por infarto
892847,Jornadas de vacunacion
892848,Hospitalización por infarto
892849,Hospitalización por infarto
892850,Consulta malestar general
892851,Examen de sangre
892852,Examenes de sangre
892853,Terapia post traumática
892854,Consulta dolor cardiaco
892855,Remisión cardiólogo
892856,Cirugía de corazón
892857,Jornadas de vacunacion
892858,Consulta dolor cardiaco
892859,Consultas medicas con medico general
892860,Consultas medicas con medico general
892861,Consulta progreso de diabetes
892862,Terapia post traumática
892863,Remisión cardiólogo
892864,Examenes de sangre
892865,Consultas medicas con medico general
892866,Consulta progreso de diabetes
892867,Hospitalización por infarto
892868,Consultas odontologicas
892869,Terapia post traumática
892870,Cirugía de corazón
892871,Examen de sangre
892872,Consulta malestar general
892873,Consultas odontologicas
892874,Cirugía de corazón
892875,Consulta malestar general
892876,Consulta progreso de diabetes
892877,Examen de sangre
892878,Consulta malestar general
892879,Consulta dolor cardiaco
892880,Consulta dolor cardiaco
892881,Consulta malestar general
892882,Examen de sangre
892883,Terapia post traumática
892884,Hospitalización por infarto
892885,Consultas medicas con especialistas
892886,Radiografias
892887,Radiografias
892888,Hospitalización por infarto
892889,Cirugía de corazón
892890,Consultas medicas con especialistas
892891,Examenes de sangre
892892,Consulta malestar general
892893,Examen de sangre
892894,Consulta malestar general
892895,Consultas medicas con medico general
892896,Consultas odontologicas
892897,Consultas medicas con medico general
892898,Remisión cardiólogo
892899,Consultas medicas con especialistas
892900,Consultas medicas con medico general
892901,Jornadas de vacunacion
892902,Cirugía de corazón
892903,Jornadas de vacunacion
892904,Consultas medicas con especialistas
892905,Consultas odontologicas
892906,Cirugía de corazón
892907,Consultas medicas con medico general
892908,Terapia post traumática
892909,Consulta dolor cardiaco
892910,Examenes de sangre
892911,Consulta progreso de diabetes
892912,Consultas medicas con medico general
892913,Consulta malestar general
892914,Hospitalización por infarto
892915,Radiografias
892916,Hospitalización por infarto
892917,Consultas medicas con medico general
892918,Consulta progreso de diabetes
892919,Hospitalización por infarto
892920,Cirugía de corazón
892921,Consultas medicas con medico general
892922,Consultas medicas con especialistas
892923,Jornadas de vacunacion
892924,Examen de sangre
892925,Consulta malestar general
892926,Consulta progreso de diabetes
892927,Consulta dolor cardiaco
892928,Radiografias
892929,Consultas medicas con especialistas
892930,Terapia post traumática
892931,Consulta dolor cardiaco
892932,Consulta progreso de diabetes
892933,Examenes de sangre
892934,Remisión cardiólogo
892935,Consulta malestar general
892936,Consulta progreso de diabetes
892937,Examenes de sangre
892938,Jornadas de vacunacion
892939,Consultas odontologicas
892940,Remisión cardiólogo
892941,Consultas medicas con medico general
892942,Jornadas de vacunacion
892943,Examen de sangre
892944,Terapia post traumática
892945,Cirugía de corazón
892946,Cirugía de corazón
892947,Consultas medicas con especialistas
892948,Jornadas de vacunacion
892949,Jornadas de vacunacion
892950,Consulta malestar general
892951,Radiografias
892952,Consultas medicas con especialistas
892953,Consultas odontologicas
892954,Hospitalización por infarto
892955,Hospitalización por infarto
892956,Consultas medicas con especialistas
892957,Consultas medicas con especialistas
892958,Consultas odontologicas
892959,Remisión cardiólogo
892960,Consulta malestar general
892961,Radiografias
892962,Remisión cardiólogo
892963,Hospitalización por infarto
892964,Consulta dolor cardiaco
892965,Hospitalización por infarto
892966,Examen de sangre
892967,Remisión cardiólogo
892968,Consulta progreso de diabetes
892969,Consulta dolor cardiaco
892970,Radiografias
892971,Radiografias
892972,Consulta dolor cardiaco
892973,Jornadas de vacunacion
892974,Terapia post traumática
892975,Cirugía de corazón
892976,Examen de sangre
892977,Consultas medicas con especialistas
892978,Remisión cardiólogo
892979,Remisión cardiólogo
892980,Examenes de sangre
892981,Examen de sangre
892982,Consulta progreso de diabetes
892983,Examen de sangre
892984,Examen de sangre
892985,Cirugía de corazón
892986,Consulta malestar general
892987,Terapia post traumática
892988,Consulta dolor cardiaco
892989,Hospitalización por infarto
892990,Consulta malestar general
892991,Remisión cardiólogo
892992,Consulta malestar general
892993,Consulta malestar general
892994,Terapia post traumática
892995,Radiografias
892996,Cirugía de corazón
892997,Consultas medicas con medico general
892998,Hospitalización por infarto
892999,Consulta progreso de diabetes
893000,Examenes de sangre
893001,Examen de sangre
893002,Consulta progreso de diabetes
893003,Examenes de sangre
893004,Examen de sangre
893005,Consultas medicas con especialistas
893006,Remisión cardiólogo
893007,Examen de sangre
893008,Remisión cardiólogo
893009,Hospitalización por infarto
893010,Consulta dolor cardiaco
893011,Consultas odontologicas
893012,Examenes de sangre
893013,Terapia post traumática
893014,Consulta malestar general
893015,Radiografias
893016,Examen de sangre
893017,Examenes de sangre
893018,Terapia post traumática
893019,Consultas medicas con medico general
893020,Hospitalización por infarto
893021,Terapia post traumática
893022,Examenes de sangre
893023,Consultas odontologicas
893024,Jornadas de vacunacion
893025,Consultas odontologicas
893026,Consulta dolor cardiaco
893027,Consultas odontologicas
893028,Consultas medicas con medico general
893029,Cirugía de corazón
893030,Consulta dolor cardiaco
893031,Terapia post traumática
893032,Consultas odontologicas
893033,Radiografias
893034,Consultas odontologicas
893035,Examenes de sangre
893036,Consultas medicas con medico general
893037,Examen de sangre
893038,Consultas odontologicas
893039,Terapia post traumática
893040,Examenes de sangre
893041,Consultas medicas con medico general
893042,Examen de sangre
893043,Jornadas de vacunacion
893044,Remisión cardiólogo
893045,Consulta progreso de diabetes
893046,Consulta dolor cardiaco
893047,Consulta progreso de diabetes
893048,Remisión cardiólogo
893049,Cirugía de corazón
893050,Consultas odontologicas
893051,Remisión cardiólogo
893052,Radiografias
893053,Jornadas de vacunacion
893054,Hospitalización por infarto
893055,Terapia post traumática
893056,Consulta malestar general
893057,Radiografias
893058,Examenes de sangre
893059,Jornadas de vacunacion
893060,Radiografias
893061,Consulta malestar general
893062,Terapia post traumática
893063,Consultas medicas con especialistas
893064,Consultas odontologicas
893065,Cirugía de corazón
893066,Terapia post traumática
893067,Consultas odontologicas
893068,Consultas odontologicas
893069,Jornadas de vacunacion
893070,Terapia post traumática
893071,Consulta progreso de diabetes
893072,Remisión cardiólogo
893073,Consultas odontologicas
893074,Jornadas de vacunacion
893075,Remisión cardiólogo
893076,Examen de sangre
893077,Cirugía de corazón
893078,Cirugía de corazón
893079,Radiografias
893080,Consulta progreso de diabetes
893081,Cirugía de corazón
893082,Examenes de sangre
893083,Jornadas de vacunacion
893084,Consulta progreso de diabetes
893085,Hospitalización por infarto
893086,Hospitalización por infarto
893087,Radiografias
893088,Remisión cardiólogo
893089,Consulta malestar general
893090,Terapia post traumática
893091,Radiografias
893092,Consultas medicas con especialistas
893093,Remisión cardiólogo
893094,Terapia post traumática
893095,Examen de sangre
893096,Consultas odontologicas
893097,Examen de sangre
893098,Cirugía de corazón
893099,Consultas odontologicas
893100,Consultas medicas con especialistas
893101,Consultas odontologicas
893102,Examenes de sangre
893103,Radiografias
893104,Consulta progreso de diabetes
893105,Consultas odontologicas
893106,Consulta dolor cardiaco
893107,Remisión cardiólogo
893108,Consultas medicas con especialistas
893109,Radiografias
893110,Examen de sangre
893111,Radiografias
893112,Consulta progreso de diabetes
893113,Consultas odontologicas
893114,Consultas odontologicas
893115,Examen de sangre
893116,Consulta progreso de diabetes
893117,Cirugía de corazón
893118,Terapia post traumática
893119,Cirugía de corazón
893120,Consultas medicas con medico general
893121,Consulta malestar general
893122,Consultas medicas con especialistas
893123,Consultas medicas con medico general
893124,Jornadas de vacunacion
893125,Hospitalización por infarto
893126,Consulta progreso de diabetes
893127,Consulta progreso de diabetes
893128,Terapia post traumática
893129,Consulta progreso de diabetes
893130,Consulta progreso de diabetes
893131,Radiografias
893132,Consultas medicas con medico general
893133,Remisión cardiólogo
893134,Consultas medicas con medico general
893135,Consulta dolor cardiaco
893136,Consultas medicas con medico general
893137,Terapia post traumática
893138,Terapia post traumática
893139,Remisión cardiólogo
893140,Consultas medicas con medico general
893141,Remisión cardiólogo
893142,Remisión cardiólogo
893143,Cirugía de corazón
893144,Consultas odontologicas
893145,Radiografias
893146,Consultas odontologicas
893147,Consultas medicas con medico general
893148,Consultas medicas con especialistas
893149,Examen de sangre
893150,Cirugía de corazón
893151,Examenes de sangre
893152,Consultas medicas con medico general
893153,Jornadas de vacunacion
893154,Consultas odontologicas
893155,Cirugía de corazón
893156,Jornadas de vacunacion
893157,Consulta progreso de diabetes
893158,Terapia post traumática
893159,Terapia post traumática
893160,Consultas medicas con especialistas
893161,Examen de sangre
893162,Consultas odontologicas
893163,Consultas odontologicas
893164,Radiografias
893165,Consulta progreso de diabetes
893166,Jornadas de vacunacion
893167,Remisión cardiólogo
893168,Examen de sangre
893169,Consulta malestar general
893170,Consulta dolor cardiaco
893171,Consulta progreso de diabetes
893172,Examenes de sangre
893173,Consultas medicas con medico general
893174,Examenes de sangre
893175,Terapia post traumática
893176,Cirugía de corazón
893177,Terapia post traumática
893178,Terapia post traumática
893179,Radiografias
893180,Consultas odontologicas
893181,Consulta progreso de diabetes
893182,Consulta dolor cardiaco
893183,Remisión cardiólogo
893184,Hospitalización por infarto
893185,Radiografias
893186,Examen de sangre
893187,Examenes de sangre
893188,Remisión cardiólogo
893189,Hospitalización por infarto
893190,Consultas medicas con medico general
893191,Consultas medicas con especialistas
893192,Remisión cardiólogo
893193,Consulta dolor cardiaco
893194,Examen de sangre
893195,Examenes de sangre
893196,Consultas odontologicas
893197,Consulta malestar general
893198,Radiografias
893199,Cirugía de corazón
893200,Examenes de sangre
893201,Consulta progreso de diabetes
893202,Jornadas de vacunacion
893203,Consultas medicas con medico general
893204,Examen de sangre
893205,Consulta malestar general
893206,Hospitalización por infarto
893207,Radiografias
893208,Hospitalización por infarto
893209,Consultas odontologicas
893210,Consultas medicas con medico general
893211,Consulta progreso de diabetes
893212,Hospitalización por infarto
893213,Consulta progreso de diabetes
893214,Hospitalización por infarto
893215,Cirugía de corazón
893216,Terapia post traumática
893217,Consultas odontologicas
893218,Remisión cardiólogo
893219,Consultas medicas con medico general
893220,Jornadas de vacunacion
893221,Consultas medicas con medico general
893222,Examen de sangre
893223,Examenes de sangre
893224,Consulta malestar general
893225,Consulta progreso de diabetes
893226,Jornadas de vacunacion
893227,Consulta progreso de diabetes
893228,Jornadas de vacunacion
893229,Consultas odontologicas
893230,Hospitalización por infarto
893231,Consultas medicas con especialistas
893232,Consultas medicas con medico general
893233,Examenes de sangre
893234,Cirugía de corazón
893235,Consultas medicas con especialistas
893236,Consulta malestar general
893237,Consultas medicas con medico general
893238,Consultas medicas con especialistas
893239,Consulta malestar general
893240,Radiografias
893241,Cirugía de corazón
893242,Cirugía de corazón
893243,Examen de sangre
893244,Cirugía de corazón
893245,Jornadas de vacunacion
893246,Consulta malestar general
893247,Consultas medicas con medico general
893248,Terapia post traumática
893249,Consulta malestar general
893250,Consultas medicas con especialistas
893251,Radiografias
893252,Cirugía de corazón
893253,Jornadas de vacunacion
893254,Terapia post traumática
893255,Radiografias
893256,Examen de sangre
893257,Radiografias
893258,Examen de sangre
893259,Examen de sangre
893260,Examenes de sangre
893261,Examenes de sangre
893262,Terapia post traumática
893263,Examen de sangre
893264,Consultas medicas con especialistas
893265,Terapia post traumática
893266,Consulta dolor cardiaco
893267,Cirugía de corazón
893268,Consulta dolor cardiaco
893269,Examenes de sangre
893270,Hospitalización por infarto
893271,Consultas odontologicas
893272,Remisión cardiólogo
893273,Consultas medicas con especialistas
893274,Terapia post traumática
893275,Consulta malestar general
893276,Consultas medicas con especialistas
893277,Consultas odontologicas
893278,Jornadas de vacunacion
893279,Cirugía de corazón
893280,Examenes de sangre
893281,Consulta dolor cardiaco
893282,Consulta malestar general
893283,Jornadas de vacunacion
893284,Consultas medicas con especialistas
893285,Consulta progreso de diabetes
893286,Hospitalización por infarto
893287,Cirugía de corazón
893288,Examen de sangre
893289,Examenes de sangre
893290,Remisión cardiólogo
893291,Examenes de sangre
893292,Hospitalización por infarto
893293,Consulta malestar general
893294,Examen de sangre
893295,Jornadas de vacunacion
893296,Consultas odontologicas
893297,Remisión cardiólogo
893298,Consultas odontologicas
893299,Hospitalización por infarto
893300,Remisión cardiólogo
893301,Consulta malestar general
893302,Cirugía de corazón
893303,Radiografias
893304,Examenes de sangre
893305,Examenes de sangre
893306,Examenes de sangre
893307,Radiografias
893308,Examenes de sangre
893309,Examenes de sangre
893310,Consulta malestar general
893311,Consulta malestar general
893312,Examen de sangre
893313,Hospitalización por infarto
893314,Consultas medicas con medico general
893315,Cirugía de corazón
893316,Consultas odontologicas
893317,Consultas medicas con especialistas
893318,Consulta malestar general
893319,Consulta malestar general
893320,Consultas medicas con especialistas
893321,Cirugía de corazón
893322,Consultas odontologicas
893323,Examenes de sangre
893324,Consulta progreso de diabetes
893325,Consulta dolor cardiaco
893326,Radiografias
893327,Examen de sangre
893328,Consulta progreso de diabetes
893329,Remisión cardiólogo
893330,Consultas medicas con especialistas
893331,Consulta malestar general
893332,Consultas medicas con medico general
893333,Remisión cardiólogo
893334,Consulta dolor cardiaco
893335,Radiografias
893336,Hospitalización por infarto
893337,Consultas odontologicas
893338,Jornadas de vacunacion
893339,Remisión cardiólogo
893340,Examen de sangre
893341,Remisión cardiólogo
893342,Consulta progreso de diabetes
893343,Consulta dolor cardiaco
893344,Radiografias
893345,Consulta malestar general
893346,Consulta dolor cardiaco
893347,Consulta dolor cardiaco
893348,Hospitalización por infarto
893349,Examenes de sangre
893350,Jornadas de vacunacion
893351,Consultas odontologicas
893352,Consultas medicas con medico general
893353,Consultas odontologicas
893354,Hospitalización por infarto
893355,Examen de sangre
893356,Examen de sangre
893357,Cirugía de corazón
893358,Terapia post traumática
893359,Jornadas de vacunacion
893360,Consulta dolor cardiaco
893361,Examen de sangre
893362,Terapia post traumática
893363,Examenes de sangre
893364,Examen de sangre
893365,Cirugía de corazón
893366,Consultas odontologicas
893367,Remisión cardiólogo
893368,Radiografias
893369,Terapia post traumática
893370,Remisión cardiólogo
893371,Consulta dolor cardiaco
893372,Consulta progreso de diabetes
893373,Consulta progreso de diabetes
893374,Jornadas de vacunacion
893375,Radiografias
893376,Consulta malestar general
893377,Examenes de sangre
893378,Consultas odontologicas
893379,Consultas medicas con medico general
893380,Consulta progreso de diabetes
893381,Examenes de sangre
893382,Consultas medicas con especialistas
893383,Consulta malestar general
893384,Consultas odontologicas
893385,Hospitalización por infarto
893386,Radiografias
893387,Consultas medicas con medico general
893388,Consulta malestar general
893389,Terapia post traumática
893390,Radiografias
893391,Consultas medicas con medico general
893392,Consultas odontologicas
893393,Consultas odontologicas
893394,Examen de sangre
893395,Terapia post traumática
893396,Consulta progreso de diabetes
893397,Terapia post traumática
893398,Consulta progreso de diabetes
893399,Jornadas de vacunacion
893400,Consultas odontologicas
893401,Remisión cardiólogo
893402,Consultas medicas con especialistas
893403,Cirugía de corazón
893404,Consulta malestar general
893405,Consultas odontologicas
893406,Consulta progreso de diabetes
893407,Jornadas de vacunacion
893408,Cirugía de corazón
893409,Consultas odontologicas
893410,Consulta dolor cardiaco
893411,Remisión cardiólogo
893412,Cirugía de corazón
893413,Remisión cardiólogo
893414,Examenes de sangre
893415,Remisión cardiólogo
893416,Consultas odontologicas
893417,Remisión cardiólogo
893418,Consulta malestar general
893419,Consulta progreso de diabetes
893420,Examen de sangre
893421,Consultas odontologicas
893422,Examenes de sangre
893423,Remisión cardiólogo
893424,Consultas medicas con medico general
893425,Jornadas de vacunacion
893426,Terapia post traumática
893427,Hospitalización por infarto
893428,Examenes de sangre
893429,Terapia post traumática
893430,Remisión cardiólogo
893431,Examen de sangre
893432,Hospitalización por infarto
893433,Consultas medicas con especialistas
893434,Examen de sangre
893435,Remisión cardiólogo
893436,Consultas medicas con medico general
893437,Consulta dolor cardiaco
893438,Consulta dolor cardiaco
893439,Consulta malestar general
893440,Consulta malestar general
893441,Terapia post traumática
893442,Terapia post traumática
893443,Cirugía de corazón
893444,Hospitalización por infarto
893445,Terapia post traumática
893446,Consultas medicas con medico general
893447,Jornadas de vacunacion
893448,Cirugía de corazón
893449,Examen de sangre
893450,Consulta dolor cardiaco
893451,Terapia post traumática
893452,Radiografias
893453,Consulta malestar general
893454,Consulta dolor cardiaco
893455,Consulta malestar general
893456,Terapia post traumática
893457,Consultas medicas con especialistas
893458,Consultas odontologicas
893459,Hospitalización por infarto
893460,Examenes de sangre
893461,Examenes de sangre
893462,Consultas medicas con medico general
893463,Consultas medicas con medico general
893464,Consultas medicas con especialistas
893465,Consultas odontologicas
893466,Consulta progreso de diabetes
893467,Terapia post traumática
893468,Consultas medicas con medico general
893469,Radiografias
893470,Consulta progreso de diabetes
893471,Consultas medicas con medico general
893472,Consulta dolor cardiaco
893473,Consultas odontologicas
893474,Remisión cardiólogo
893475,Cirugía de corazón
893476,Jornadas de vacunacion
893477,Jornadas de vacunacion
893478,Consultas medicas con especialistas
893479,Hospitalización por infarto
893480,Consulta dolor cardiaco
893481,Radiografias
893482,Consultas medicas con medico general
893483,Consultas odontologicas
893484,Examen de sangre
893485,Consultas odontologicas
893486,Radiografias
893487,Consulta malestar general
893488,Remisión cardiólogo
893489,Consultas medicas con especialistas
893490,Consultas medicas con especialistas
893491,Examen de sangre
893492,Cirugía de corazón
893493,Consulta progreso de diabetes
893494,Radiografias
893495,Jornadas de vacunacion
893496,Jornadas de vacunacion
893497,Cirugía de corazón
893498,Hospitalización por infarto
893499,Consulta malestar general
893500,Consultas medicas con medico general
893501,Consulta progreso de diabetes
893502,Consulta progreso de diabetes
893503,Terapia post traumática
893504,Jornadas de vacunacion
893505,Radiografias
893506,Hospitalización por infarto
893507,Consulta malestar general
893508,Consulta malestar general
893509,Radiografias
893510,Consultas medicas con medico general
893511,Remisión cardiólogo
893512,Examenes de sangre
893513,Jornadas de vacunacion
893514,Hospitalización por infarto
893515,Examenes de sangre
893516,Hospitalización por infarto
893517,Remisión cardiólogo
893518,Hospitalización por infarto
893519,Consultas medicas con medico general
893520,Examenes de sangre
893521,Consulta malestar general
893522,Jornadas de vacunacion
893523,Consultas medicas con medico general
893524,Examenes de sangre
893525,Examen de sangre
893526,Consultas odontologicas
893527,Radiografias
893528,Remisión cardiólogo
893529,Examen de sangre
893530,Remisión cardiólogo
893531,Consulta malestar general
893532,Jornadas de vacunacion
893533,Consultas medicas con medico general
893534,Examen de sangre
893535,Consulta progreso de diabetes
893536,Consulta progreso de diabetes
893537,Hospitalización por infarto
893538,Examen de sangre
893539,Examen de sangre
893540,Remisión cardiólogo
893541,Jornadas de vacunacion
893542,Hospitalización por infarto
893543,Consultas odontologicas
893544,Examenes de sangre
893545,Consultas medicas con medico general
893546,Consulta dolor cardiaco
893547,Examenes de sangre
893548,Examenes de sangre
893549,Consultas odontologicas
893550,Examenes de sangre
893551,Consulta dolor cardiaco
893552,Consulta progreso de diabetes
893553,Examenes de sangre
893554,Examen de sangre
893555,Examenes de sangre
893556,Cirugía de corazón
893557,Consulta dolor cardiaco
893558,Hospitalización por infarto
893559,Consulta dolor cardiaco
893560,Consultas medicas con especialistas
893561,Jornadas de vacunacion
893562,Remisión cardiólogo
893563,Radiografias
893564,Jornadas de vacunacion
893565,Hospitalización por infarto
893566,Examen de sangre
893567,Consulta malestar general
893568,Terapia post traumática
893569,Consulta malestar general
893570,Radiografias
893571,Consultas medicas con medico general
893572,Cirugía de corazón
893573,Hospitalización por infarto
893574,Jornadas de vacunacion
893575,Jornadas de vacunacion
893576,Remisión cardiólogo
893577,Consulta malestar general
893578,Consultas odontologicas
893579,Consultas medicas con especialistas
893580,Consulta progreso de diabetes
893581,Hospitalización por infarto
893582,Consulta progreso de diabetes
893583,Radiografias
893584,Consulta progreso de diabetes
893585,Hospitalización por infarto
893586,Consultas medicas con medico general
893587,Cirugía de corazón
893588,Jornadas de vacunacion
893589,Consulta malestar general
893590,Radiografias
893591,Examenes de sangre
893592,Consulta malestar general
893593,Examenes de sangre
893594,Radiografias
893595,Consultas medicas con especialistas
893596,Consultas odontologicas
893597,Consulta malestar general
893598,Radiografias
893599,Consulta progreso de diabetes
893600,Examen de sangre
893601,Examenes de sangre
893602,Consultas medicas con especialistas
893603,Hospitalización por infarto
893604,Consultas odontologicas
893605,Remisión cardiólogo
893606,Consulta malestar general
893607,Consultas medicas con medico general
893608,Consulta dolor cardiaco
893609,Remisión cardiólogo
893610,Consultas medicas con especialistas
893611,Consultas odontologicas
893612,Examen de sangre
893613,Jornadas de vacunacion
893614,Consulta dolor cardiaco
893615,Consultas medicas con especialistas
893616,Examenes de sangre
893617,Examen de sangre
893618,Consulta progreso de diabetes
893619,Examenes de sangre
893620,Remisión cardiólogo
893621,Remisión cardiólogo
893622,Terapia post traumática
893623,Examenes de sangre
893624,Cirugía de corazón
893625,Examenes de sangre
893626,Consulta malestar general
893627,Terapia post traumática
893628,Jornadas de vacunacion
893629,Examenes de sangre
893630,Consulta progreso de diabetes
893631,Consulta progreso de diabetes
893632,Consultas odontologicas
893633,Remisión cardiólogo
893634,Consultas odontologicas
893635,Consulta progreso de diabetes
893636,Hospitalización por infarto
893637,Hospitalización por infarto
893638,Examenes de sangre
893639,Consulta dolor cardiaco
893640,Examenes de sangre
893641,Hospitalización por infarto
893642,Consulta progreso de diabetes
893643,Examenes de sangre
893644,Consulta malestar general
893645,Radiografias
893646,Consulta progreso de diabetes
893647,Jornadas de vacunacion
893648,Consulta progreso de diabetes
893649,Jornadas de vacunacion
893650,Consulta malestar general
893651,Consulta malestar general
893652,Terapia post traumática
893653,Consulta malestar general
893654,Radiografias
893655,Cirugía de corazón
893656,Hospitalización por infarto
893657,Terapia post traumática
893658,Consulta malestar general
893659,Terapia post traumática
893660,Consultas medicas con especialistas
893661,Cirugía de corazón
893662,Consultas odontologicas
893663,Terapia post traumática
893664,Jornadas de vacunacion
893665,Cirugía de corazón
893666,Consultas medicas con medico general
893667,Consultas medicas con especialistas
893668,Consultas medicas con especialistas
893669,Consultas medicas con medico general
893670,Remisión cardiólogo
893671,Terapia post traumática
893672,Consultas odontologicas
893673,Terapia post traumática
893674,Examen de sangre
893675,Consulta malestar general
893676,Jornadas de vacunacion
893677,Hospitalización por infarto
893678,Examenes de sangre
893679,Consultas medicas con medico general
893680,Consultas odontologicas
893681,Consultas medicas con medico general
893682,Hospitalización por infarto
893683,Consulta malestar general
893684,Consultas odontologicas
893685,Jornadas de vacunacion
893686,Consultas odontologicas
893687,Hospitalización por infarto
893688,Hospitalización por infarto
893689,Consulta progreso de diabetes
893690,Consultas odontologicas
893691,Terapia post traumática
893692,Remisión cardiólogo
893693,Examen de sangre
893694,Remisión cardiólogo
893695,Remisión cardiólogo
893696,Examen de sangre
893697,Consultas medicas con medico general
893698,Consulta dolor cardiaco
893699,Hospitalización por infarto
893700,Consulta progreso de diabetes
893701,Examenes de sangre
893702,Consultas odontologicas
893703,Examenes de sangre
893704,Cirugía de corazón
893705,Terapia post traumática
893706,Examen de sangre
893707,Consultas medicas con medico general
893708,Jornadas de vacunacion
893709,Radiografias
893710,Consulta dolor cardiaco
893711,Jornadas de vacunacion
893712,Terapia post traumática
893713,Consultas odontologicas
893714,Radiografias
893715,Consulta dolor cardiaco
893716,Jornadas de vacunacion
893717,Consulta progreso de diabetes
893718,Consulta progreso de diabetes
893719,Consulta progreso de diabetes
893720,Consultas medicas con especialistas
893721,Consulta progreso de diabetes
893722,Consulta progreso de diabetes
893723,Radiografias
893724,Terapia post traumática
893725,Consultas medicas con especialistas
893726,Consultas odontologicas
893727,Consultas odontologicas
893728,Consultas medicas con medico general
893729,Examenes de sangre
893730,Terapia post traumática
893731,Consultas medicas con especialistas
893732,Consulta progreso de diabetes
893733,Consulta dolor cardiaco
893734,Consulta dolor cardiaco
893735,Consultas medicas con especialistas
893736,Consultas medicas con especialistas
893737,Radiografias
893738,Examen de sangre
893739,Remisión cardiólogo
893740,Examen de sangre
893741,Consulta dolor cardiaco
893742,Consulta progreso de diabetes
893743,Jornadas de vacunacion
893744,Jornadas de vacunacion
893745,Radiografias
893746,Remisión cardiólogo
893747,Consultas medicas con especialistas
893748,Consulta progreso de diabetes
893749,Consultas medicas con medico general
893750,Jornadas de vacunacion
893751,Consultas medicas con especialistas
893752,Consulta progreso de diabetes
893753,Consultas medicas con especialistas
893754,Consultas medicas con medico general
893755,Cirugía de corazón
893756,Remisión cardiólogo
893757,Hospitalización por infarto
893758,Hospitalización por infarto
893759,Consulta malestar general
893760,Hospitalización por infarto
893761,Consultas medicas con medico general
893762,Consulta progreso de diabetes
893763,Consulta malestar general
893764,Hospitalización por infarto
893765,Remisión cardiólogo
893766,Cirugía de corazón
893767,Jornadas de vacunacion
893768,Consultas medicas con especialistas
893769,Consulta progreso de diabetes
893770,Consulta dolor cardiaco
893771,Consulta progreso de diabetes
893772,Examenes de sangre
893773,Consultas odontologicas
893774,Jornadas de vacunacion
893775,Remisión cardiólogo
893776,Examen de sangre
893777,Hospitalización por infarto
893778,Hospitalización por infarto
893779,Remisión cardiólogo
893780,Radiografias
893781,Jornadas de vacunacion
893782,Consultas odontologicas
893783,Hospitalización por infarto
893784,Consultas odontologicas
893785,Consulta dolor cardiaco
893786,Examenes de sangre
893787,Hospitalización por infarto
893788,Examenes de sangre
893789,Consultas medicas con medico general
893790,Consulta dolor cardiaco
893791,Consulta progreso de diabetes
893792,Consulta progreso de diabetes
893793,Consultas medicas con medico general
893794,Remisión cardiólogo
893795,Consulta dolor cardiaco
893796,Examenes de sangre
893797,Terapia post traumática
893798,Cirugía de corazón
893799,Examen de sangre
893800,Consultas medicas con medico general
893801,Jornadas de vacunacion
893802,Cirugía de corazón
893803,Radiografias
893804,Consulta malestar general
893805,Cirugía de corazón
893806,Hospitalización por infarto
893807,Radiografias
893808,Radiografias
893809,Consultas odontologicas
893810,Consultas medicas con medico general
893811,Examen de sangre
893812,Terapia post traumática
893813,Consulta progreso de diabetes
893814,Radiografias
893815,Consulta dolor cardiaco
893816,Cirugía de corazón
893817,Radiografias
893818,Consultas odontologicas
893819,Hospitalización por infarto
893820,Consulta progreso de diabetes
893821,Examen de sangre
893822,Examen de sangre
893823,Hospitalización por infarto
893824,Cirugía de corazón
893825,Examenes de sangre
893826,Radiografias
893827,Remisión cardiólogo
893828,Consultas medicas con especialistas
893829,Consultas medicas con medico general
