ID_SERVICIO;DURACION;HORAINICIO;DIA;ID_IPS;CAPACIDAD;CANCELADA;CAPACIDADMAX
Examenes de sangre;33;11:10:26;16/09/2013 07:52:17;IPS91;14;0;50
Examenes de sangre;22;5:44:40;12/05/2011 08:52:26;IPS313;14;0;50
Jornadas de vacunacion;33;6:31:20;27/07/2012 06:32:45;IPS441;14;0;50
Consulta progreso de diabetes;15;11:25:22;03/11/2014 03:58:21;IPS184;14;0;50
Examen de sangre;34;9:45:57;11/04/2017 06:29:17;IPS68;14;0;50
Consultas odontologicas;25;3:00:02;23/06/2010 12:48:37;IPS491;14;0;50
Terapia post traumática;38;2:01:47;20/06/2010 12:43:18;IPS346;14;0;50
Remisión cardiólogo;30;2:06:44;04/06/2019 11:28:15;IPS181;14;0;50
Consultas medicas con medico general;20;7:42:07;14/09/2015 04:04:56;IPS399;14;0;50
Remisión cardiólogo;29;12:51:08;10/07/2014 06:47:39;IPS400;14;0;50
Remisión cardiólogo;26;7:51:54;13/01/2013 06:51:55;IPS316;14;0;50
Consulta progreso de diabetes;43;6:42:29;18/06/2015 07:00:29;IPS471;14;0;50
Cirugía de corazón;34;5:49:27;24/06/2013 03:38:04;IPS131;14;0;50
Consultas medicas con medico general;35;10:03:14;03/01/2017 09:56:27;IPS405;14;0;50
Radiografias;26;3:18:26;23/11/2017 12:30:16;IPS410;14;0;50
Examen de sangre;45;11:29:16;23/11/2017 08:10:30;IPS413;14;0;50
Consulta malestar general;24;10:23:10;08/07/2017 07:01:35;IPS167;14;0;50
Consulta progreso de diabetes;44;2:15:02;05/09/2011 04:16:01;IPS278;14;0;50
Radiografias;38;11:01:23;05/07/2011 07:27:30;IPS333;14;0;50
Examenes de sangre;26;4:36:40;15/05/2018 02:11:56;IPS57;14;0;50
Remisión cardiólogo;24;5:05:37;20/09/2017 05:14:47;IPS24;14;0;50
Consultas medicas con medico general;26;6:14:42;08/07/2013 10:29:57;IPS360;14;0;50
Examenes de sangre;18;12:37:28;01/10/2019 07:45:37;IPS428;14;0;50
Consultas medicas con especialistas;33;5:08:08;26/03/2014 01:25:05;IPS421;14;0;50
Consulta dolor cardiaco;39;11:08:34;28/03/2012 07:38:52;IPS354;14;0;50
Hospitalización por infarto;23;1:53:17;15/08/2014 04:53:31;IPS309;14;0;50
Hospitalización por infarto;41;10:58:12;25/03/2016 10:25:59;IPS157;14;0;50
Consulta dolor cardiaco;29;1:21:03;07/03/2013 03:51:16;IPS84;14;0;50
Hospitalización por infarto;28;7:35:02;27/04/2015 07:01:52;IPS137;14;0;50
Consultas medicas con especialistas;29;1:51:28;03/07/2010 03:14:16;IPS150;14;0;50
Consultas medicas con especialistas;35;9:24:29;28/10/2011 11:32:20;IPS281;14;0;50
Consultas odontologicas;16;1:55:31;24/04/2012 02:29:15;IPS53;14;0;50
Consultas odontologicas;15;3:11:24;15/10/2010 12:59:36;IPS361;14;0;50
Consulta dolor cardiaco;18;2:54:22;30/12/2012 02:50:11;IPS122;14;0;50
Consultas medicas con medico general;37;12:13:29;04/01/2019 09:52:59;IPS27;14;0;50
Consulta dolor cardiaco;27;4:08:14;07/04/2013 03:30:06;IPS431;14;0;50
Cirugía de corazón;39;2:03:33;15/05/2019 02:01:07;IPS423;14;0;50
Examenes de sangre;18;12:42:46;21/10/2013 12:13:07;IPS243;14;0;50
Consulta malestar general;17;1:20:29;05/02/2014 02:21:15;IPS406;14;0;50
Consulta dolor cardiaco;29;11:39:16;19/08/2010 01:48:27;IPS346;14;0;50
Radiografias;41;1:12:08;06/07/2011 07:59:39;IPS38;14;0;50
Remisión cardiólogo;30;10:28:08;02/07/2011 03:40:17;IPS125;14;0;50
Radiografias;26;7:08:23;10/04/2018 01:04:19;IPS338;14;0;50
Consultas odontologicas;29;8:26:37;04/10/2013 11:08:08;IPS177;14;0;50
Examen de sangre;45;9:54:36;15/03/2016 08:02:43;IPS369;14;0;50
Examenes de sangre;35;12:24:44;03/11/2015 09:17:51;IPS434;14;0;50
Examenes de sangre;30;7:58:36;12/11/2017 07:43:57;IPS496;14;0;50
Cirugía de corazón;15;5:05:57;16/04/2019 01:27:51;IPS195;14;0;50
Jornadas de vacunacion;25;6:59:05;19/03/2014 05:12:27;IPS358;14;0;50
Jornadas de vacunacion;18;9:07:13;27/07/2011 05:26:10;IPS452;14;0;50
Cirugía de corazón;27;3:18:08;18/10/2011 05:50:25;IPS68;14;0;50
Consulta malestar general;19;5:12:30;27/09/2019 12:19:24;IPS491;14;0;50
Cirugía de corazón;21;12:31:33;10/03/2012 01:20:24;IPS183;14;0;50
Jornadas de vacunacion;21;9:47:00;12/11/2015 08:49:42;IPS15;14;0;50
Cirugía de corazón;37;4:19:57;21/09/2011 10:32:51;IPS206;14;0;50
Radiografias;33;12:46:41;28/01/2017 11:46:48;IPS483;14;0;50
Consulta dolor cardiaco;29;7:49:38;31/05/2013 11:06:01;IPS113;14;0;50
Examenes de sangre;36;8:10:59;15/03/2019 05:48:50;IPS224;14;0;50
Consultas odontologicas;39;10:32:17;06/10/2012 12:09:41;IPS52;14;0;50
Jornadas de vacunacion;38;9:44:11;23/03/2016 03:16:17;IPS55;14;0;50
Hospitalización por infarto;25;8:50:05;24/07/2013 07:28:42;IPS212;14;0;50
Radiografias;34;9:31:08;29/08/2013 10:28:18;IPS460;14;0;50
Jornadas de vacunacion;23;3:29:40;15/01/2011 04:19:34;IPS25;14;0;50
Consulta dolor cardiaco;38;12:06:50;16/01/2018 05:42:18;IPS291;14;0;50
Consultas medicas con especialistas;34;12:10:12;19/10/2016 06:03:31;IPS151;14;0;50
Remisión cardiólogo;21;6:43:46;22/06/2018 12:50:48;IPS16;14;0;50
Consultas medicas con especialistas;35;1:32:25;16/02/2011 04:03:09;IPS236;14;0;50
Consulta progreso de diabetes;40;5:59:36;17/02/2014 01:02:18;IPS373;14;0;50
Consultas odontologicas;29;7:39:04;17/09/2018 01:40:05;IPS18;14;0;50
Remisión cardiólogo;39;3:12:36;11/10/2013 11:56:15;IPS166;14;0;50
Radiografias;31;8:26:39;02/03/2012 06:28:45;IPS210;14;0;50
Terapia post traumática;35;9:47:56;17/08/2017 07:27:43;IPS333;14;0;50
Examenes de sangre;40;6:10:59;22/11/2014 01:45:33;IPS344;14;0;50
Consultas medicas con medico general;42;12:15:36;27/10/2010 11:14:01;IPS202;14;0;50
Radiografias;34;9:01:35;29/10/2018 10:52:13;IPS85;14;0;50
Consulta malestar general;30;5:07:17;05/12/2012 10:38:09;IPS397;14;0;50
Hospitalización por infarto;23;4:42:34;15/05/2010 08:50:30;IPS302;14;0;50
Hospitalización por infarto;23;2:51:54;02/04/2012 04:45:46;IPS351;14;0;50
Examen de sangre;36;1:31:52;27/08/2017 06:49:19;IPS388;14;0;50
Radiografias;45;3:16:39;28/01/2015 01:33:25;IPS462;14;0;50
Consulta dolor cardiaco;22;5:06:49;19/12/2018 04:30:44;IPS446;14;0;50
Consulta malestar general;37;6:34:23;24/04/2011 01:48:15;IPS213;14;0;50
Consulta malestar general;32;6:56:16;17/01/2011 03:00:12;IPS261;14;0;50
Terapia post traumática;30;8:52:41;30/06/2010 07:26:37;IPS429;14;0;50
Radiografias;28;4:49:07;04/05/2010 09:31:26;IPS323;14;0;50
Consultas medicas con especialistas;40;8:11:33;11/06/2014 08:41:34;IPS425;14;0;50
Consultas medicas con especialistas;33;3:34:02;29/06/2018 12:06:43;IPS248;14;0;50
Radiografias;15;5:48:14;24/12/2017 04:44:14;IPS189;14;0;50
Examen de sangre;16;8:13:23;10/06/2011 07:15:36;IPS31;14;0;50
Examen de sangre;26;6:57:54;28/01/2011 11:41:02;IPS281;14;0;50
Consulta malestar general;30;1:02:44;13/07/2011 10:16:53;IPS135;14;0;50
Consultas medicas con medico general;23;6:29:45;26/09/2012 04:23:46;IPS133;14;0;50
Consultas medicas con medico general;16;9:20:52;16/05/2018 11:31:19;IPS356;14;0;50
Terapia post traumática;16;9:44:55;06/09/2019 12:32:28;IPS212;14;0;50
Radiografias;38;5:52:25;08/06/2014 09:05:28;IPS142;14;0;50
Consulta progreso de diabetes;20;5:45:32;25/11/2019 08:05:20;IPS325;14;0;50
Remisión cardiólogo;18;3:36:35;22/03/2016 04:24:27;IPS430;14;0;50
Consulta progreso de diabetes;34;3:58:43;14/07/2014 04:07:40;IPS249;14;0;50
Radiografias;42;7:08:44;28/10/2012 02:25:53;IPS196;14;0;50
Remisión cardiólogo;20;11:13:21;03/11/2016 05:20:33;IPS246;14;0;50
Cirugía de corazón;26;10:53:12;05/09/2016 08:56:05;IPS402;14;0;50
Consulta progreso de diabetes;28;4:51:41;02/05/2011 04:43:13;IPS228;14;0;50
Hospitalización por infarto;40;1:11:45;28/06/2014 02:59:26;IPS486;14;0;50
Examen de sangre;17;10:50:32;10/08/2015 05:05:02;IPS143;14;0;50
Examenes de sangre;40;3:16:50;27/10/2010 11:08:31;IPS40;14;0;50
Jornadas de vacunacion;34;8:57:35;20/09/2014 05:55:37;IPS249;14;0;50
Consulta malestar general;33;9:36:08;21/07/2014 06:21:56;IPS237;14;0;50
Consulta dolor cardiaco;17;1:55:28;02/08/2010 07:38:53;IPS263;14;0;50
Cirugía de corazón;32;11:22:08;23/02/2018 03:41:24;IPS434;14;0;50
Hospitalización por infarto;38;2:24:18;09/07/2019 10:08:34;IPS455;14;0;50
Consultas medicas con especialistas;42;3:06:17;28/09/2013 01:18:10;IPS61;14;0;50
Consulta dolor cardiaco;25;5:23:13;20/02/2018 07:20:59;IPS351;14;0;50
Radiografias;32;1:57:10;06/09/2014 12:47:02;IPS471;14;0;50
Consultas odontologicas;39;2:30:56;21/10/2010 03:21:57;IPS270;14;0;50
Examenes de sangre;23;12:25:05;26/01/2012 06:58:43;IPS230;14;0;50
Consultas odontologicas;33;12:36:56;14/03/2015 07:58:49;IPS275;14;0;50
Consulta progreso de diabetes;32;11:40:11;03/09/2012 03:32:52;IPS4;14;0;50
Jornadas de vacunacion;33;2:26:06;19/03/2014 02:24:30;IPS461;14;0;50
Consulta dolor cardiaco;39;5:41:35;25/08/2010 09:34:59;IPS389;14;0;50
Examenes de sangre;19;12:41:47;22/07/2014 04:51:27;IPS163;14;0;50
Cirugía de corazón;17;11:00:37;16/09/2014 11:55:35;IPS125;14;0;50
Consulta malestar general;34;5:10:48;24/02/2010 11:42:35;IPS129;14;0;50
Consultas medicas con especialistas;29;3:20:55;24/11/2016 03:16:30;IPS215;14;0;50
Consultas medicas con medico general;22;3:35:52;19/11/2016 02:05:59;IPS461;14;0;50
Consultas medicas con especialistas;30;9:46:31;31/03/2012 10:54:40;IPS74;14;0;50
Consulta progreso de diabetes;33;4:05:48;22/06/2019 02:13:23;IPS476;14;0;50
Remisión cardiólogo;30;3:10:18;16/01/2012 06:34:43;IPS478;14;0;50
Examenes de sangre;22;9:00:51;05/01/2013 11:03:40;IPS486;14;0;50
Radiografias;29;5:11:22;21/04/2012 05:25:07;IPS273;14;0;50
Cirugía de corazón;16;3:45:07;13/07/2011 03:11:14;IPS290;14;0;50
Hospitalización por infarto;44;4:06:02;28/10/2013 02:52:51;IPS396;14;0;50
Consultas odontologicas;32;6:54:32;01/02/2016 10:33:52;IPS483;14;0;50
Terapia post traumática;45;4:32:39;04/08/2019 11:46:19;IPS114;14;0;50
Consulta progreso de diabetes;24;2:45:14;12/08/2010 07:23:27;IPS423;14;0;50
Radiografias;26;8:00:05;20/03/2010 10:39:01;IPS353;14;0;50
Cirugía de corazón;22;5:33:41;08/07/2018 04:15:00;IPS251;14;0;50
Remisión cardiólogo;22;7:08:56;19/07/2019 09:14:38;IPS288;14;0;50
Consultas medicas con medico general;15;10:37:51;14/03/2011 08:37:40;IPS305;14;0;50
Consultas odontologicas;42;1:02:48;23/06/2013 09:35:01;IPS351;14;0;50
Examenes de sangre;33;4:57:03;03/10/2014 12:24:49;IPS210;14;0;50
Consultas medicas con especialistas;40;11:54:51;14/01/2018 08:06:37;IPS74;14;0;50
Hospitalización por infarto;43;1:21:08;24/09/2012 07:12:38;IPS375;14;0;50
Consultas medicas con medico general;16;4:47:11;16/04/2019 05:34:04;IPS12;14;0;50
Examen de sangre;20;7:36:47;28/07/2013 12:13:26;IPS175;14;0;50
Hospitalización por infarto;15;8:29:57;07/07/2015 01:13:05;IPS269;14;0;50
Consulta malestar general;15;11:13:10;20/02/2019 10:30:50;IPS22;14;0;50
Consulta dolor cardiaco;19;7:03:20;07/05/2019 10:17:03;IPS453;14;0;50
Consulta dolor cardiaco;42;8:34:20;16/10/2016 01:49:27;IPS353;14;0;50
Consulta malestar general;29;6:02:58;18/03/2010 10:36:03;IPS81;14;0;50
Examenes de sangre;26;10:11:27;27/03/2018 09:58:18;IPS467;14;0;50
Radiografias;30;7:07:31;07/07/2013 08:07:52;IPS67;14;0;50
Terapia post traumática;26;2:22:53;10/04/2013 07:16:54;IPS489;14;0;50
Hospitalización por infarto;21;4:06:59;25/02/2017 02:43:45;IPS449;14;0;50
Hospitalización por infarto;42;5:16:42;15/01/2015 04:22:04;IPS474;14;0;50
Hospitalización por infarto;20;3:31:18;15/05/2015 10:58:05;IPS83;14;0;50
Consulta malestar general;32;1:03:22;13/09/2013 06:13:02;IPS451;14;0;50
Consultas medicas con medico general;15;11:53:48;29/12/2010 12:17:00;IPS82;14;0;50
Consultas medicas con medico general;36;5:21:57;13/12/2016 07:41:09;IPS68;14;0;50
Consultas medicas con medico general;26;5:09:00;09/02/2016 07:55:37;IPS405;14;0;50
Radiografias;32;4:27:32;25/04/2015 02:46:15;IPS175;14;0;50
Consulta progreso de diabetes;24;10:41:32;28/10/2011 09:53:46;IPS249;14;0;50
Remisión cardiólogo;16;3:10:56;17/10/2013 03:42:08;IPS216;14;0;50
Cirugía de corazón;15;3:00:24;07/08/2013 01:46:59;IPS485;14;0;50
Examenes de sangre;16;1:16:17;17/02/2010 03:19:15;IPS495;14;0;50
Consultas medicas con medico general;17;10:47:54;01/02/2013 10:34:38;IPS22;14;0;50
Consultas medicas con especialistas;30;8:25:58;23/04/2015 01:33:09;IPS420;14;0;50
Consulta progreso de diabetes;32;7:38:02;04/07/2010 09:42:57;IPS166;14;0;50
Cirugía de corazón;15;1:34:44;13/03/2019 11:57:44;IPS470;14;0;50
Consultas medicas con medico general;38;8:07:43;22/01/2010 07:03:00;IPS499;14;0;50
Consultas medicas con medico general;26;2:02:49;03/06/2018 10:23:16;IPS394;14;0;50
Consulta malestar general;15;7:21:19;19/01/2013 02:42:01;IPS79;14;0;50
Hospitalización por infarto;19;6:50:50;04/10/2012 04:12:27;IPS139;14;0;50
Terapia post traumática;39;2:58:13;13/12/2009 10:58:04;IPS63;14;0;50
Consultas medicas con medico general;38;4:21:23;10/12/2013 02:27:09;IPS333;14;0;50
Consultas medicas con medico general;33;12:26:07;18/12/2016 04:53:37;IPS180;14;0;50
Consultas medicas con especialistas;34;2:36:42;27/07/2017 11:27:47;IPS180;14;0;50
Hospitalización por infarto;15;1:44:34;10/08/2018 09:11:20;IPS157;14;0;50
Jornadas de vacunacion;31;5:07:42;02/02/2012 06:32:08;IPS288;14;0;50
Jornadas de vacunacion;33;6:36:43;27/12/2014 07:49:38;IPS57;14;0;50
Hospitalización por infarto;43;4:42:20;18/05/2011 09:46:29;IPS222;14;0;50
Consultas medicas con especialistas;23;1:00:19;14/12/2014 10:29:53;IPS140;14;0;50
Radiografias;27;2:17:05;16/12/2017 08:02:13;IPS389;14;0;50
Consulta dolor cardiaco;44;2:45:18;01/04/2017 06:30:21;IPS314;14;0;50
Consulta progreso de diabetes;36;2:09:50;20/07/2013 11:26:41;IPS374;14;0;50
Consultas odontologicas;17;11:51:19;15/04/2011 11:10:27;IPS296;14;0;50
Examen de sangre;33;3:15:54;08/02/2017 12:37:21;IPS488;14;0;50
Terapia post traumática;26;10:27:17;03/08/2019 09:55:17;IPS388;14;0;50
Remisión cardiólogo;45;2:24:51;07/02/2018 03:50:53;IPS105;14;0;50
Cirugía de corazón;23;10:55:48;24/02/2014 11:59:46;IPS30;14;0;50
Terapia post traumática;36;4:28:52;30/09/2014 01:11:51;IPS266;14;0;50
Examenes de sangre;16;7:46:41;20/01/2010 06:43:01;IPS228;14;0;50
Examen de sangre;44;5:13:57;23/01/2013 05:29:55;IPS3;14;0;50
Remisión cardiólogo;36;8:28:07;07/01/2013 05:27:54;IPS497;14;0;50
Radiografias;21;11:09:19;01/01/2011 07:44:28;IPS213;14;0;50
Remisión cardiólogo;32;2:31:11;10/10/2011 08:23:21;IPS138;14;0;50
Remisión cardiólogo;37;9:40:29;24/01/2014 08:22:29;IPS264;14;0;50
Examen de sangre;29;11:21:57;14/11/2018 12:56:51;IPS197;14;0;50
Examen de sangre;36;10:20:08;24/09/2014 12:07:14;IPS419;14;0;50
Consultas odontologicas;38;7:34:19;10/10/2013 07:34:49;IPS385;14;0;50
Examenes de sangre;42;10:11:15;27/07/2012 11:00:07;IPS223;14;0;50
Consultas odontologicas;35;11:35:45;28/12/2011 07:44:50;IPS307;14;0;50
Radiografias;20;9:56:18;06/10/2012 08:32:37;IPS75;14;0;50
Examen de sangre;25;3:36:34;03/11/2017 02:40:29;IPS399;14;0;50
Cirugía de corazón;44;8:32:46;09/06/2014 04:19:16;IPS13;14;0;50
Cirugía de corazón;35;4:00:17;24/05/2010 12:23:43;IPS112;14;0;50
Consultas medicas con especialistas;26;2:27:03;03/10/2010 05:22:22;IPS247;14;0;50
Cirugía de corazón;38;6:41:54;09/08/2014 10:14:18;IPS23;14;0;50
Examen de sangre;45;11:46:15;18/11/2013 02:42:51;IPS209;14;0;50
Consulta malestar general;18;9:33:41;22/10/2017 02:30:33;IPS455;14;0;50
Radiografias;15;1:39:10;21/12/2016 04:21:51;IPS113;14;0;50
Remisión cardiólogo;15;12:23:29;06/06/2015 09:00:28;IPS321;14;0;50
Remisión cardiólogo;16;8:12:01;13/10/2010 10:46:45;IPS255;14;0;50
Examen de sangre;45;1:52:11;03/01/2016 02:55:23;IPS204;14;0;50
Hospitalización por infarto;44;6:38:20;10/04/2014 02:10:10;IPS146;14;0;50
Radiografias;40;4:56:42;02/02/2011 12:48:14;IPS228;14;0;50
Cirugía de corazón;21;6:41:50;04/08/2011 07:42:35;IPS193;14;0;50
Examenes de sangre;28;6:36:33;19/03/2015 03:54:56;IPS78;14;0;50
Cirugía de corazón;30;2:07:16;15/01/2014 04:46:16;IPS149;14;0;50
Consultas odontologicas;39;12:33:47;02/09/2016 01:27:56;IPS85;14;0;50
Cirugía de corazón;27;12:18:49;06/06/2014 05:35:29;IPS360;14;0;50
Consultas medicas con especialistas;29;1:13:33;23/03/2014 08:13:49;IPS16;14;0;50
Consultas odontologicas;43;11:53:08;04/09/2017 07:57:42;IPS7;14;0;50
Consulta dolor cardiaco;38;7:20:03;28/03/2017 06:11:36;IPS463;14;0;50
Consulta dolor cardiaco;33;1:39:09;28/02/2012 02:50:47;IPS430;14;0;50
Jornadas de vacunacion;36;2:33:19;20/10/2012 01:36:33;IPS299;14;0;50
Jornadas de vacunacion;23;11:51:37;21/11/2011 04:08:30;IPS130;14;0;50
Examen de sangre;31;3:32:33;18/12/2018 01:32:28;IPS426;14;0;50
Terapia post traumática;22;2:53:44;10/04/2010 12:23:15;IPS127;14;0;50
Consultas medicas con medico general;21;12:55:34;18/08/2018 11:51:47;IPS347;14;0;50
Hospitalización por infarto;19;6:19:00;12/01/2012 02:00:47;IPS390;14;0;50
Consulta dolor cardiaco;32;6:34:21;15/10/2018 05:46:56;IPS162;14;0;50
Terapia post traumática;42;4:28:35;07/10/2015 02:48:54;IPS358;14;0;50
Consulta progreso de diabetes;18;12:12:12;22/07/2016 07:12:43;IPS35;14;0;50
Consulta dolor cardiaco;31;1:37:32;06/07/2018 04:05:11;IPS365;14;0;50
Consulta progreso de diabetes;38;1:22:13;12/06/2010 07:38:14;IPS429;14;0;50
Consultas medicas con medico general;27;10:32:04;04/07/2013 06:54:31;IPS309;14;0;50
Consulta progreso de diabetes;25;10:06:54;05/03/2015 07:06:02;IPS401;14;0;50
Examenes de sangre;16;12:17:03;12/08/2013 01:19:25;IPS85;14;0;50
Examen de sangre;26;8:36:45;22/01/2016 05:42:14;IPS138;14;0;50
Terapia post traumática;40;10:47:57;15/07/2014 09:37:17;IPS418;14;0;50
Consulta progreso de diabetes;37;11:31:32;29/09/2018 02:45:12;IPS247;14;0;50
Radiografias;16;6:59:23;11/02/2012 10:28:54;IPS270;14;0;50
Consultas medicas con especialistas;15;9:45:01;07/07/2011 09:29:28;IPS28;14;0;50
Cirugía de corazón;39;9:49:44;25/05/2016 03:48:15;IPS66;14;0;50
Consultas medicas con medico general;39;10:03:25;14/07/2012 12:06:27;IPS128;14;0;50
Consultas medicas con medico general;23;5:43:56;10/08/2017 01:54:23;IPS413;14;0;50
Consultas medicas con especialistas;21;2:22:29;15/10/2014 10:06:42;IPS304;14;0;50
Consulta malestar general;39;6:41:51;21/08/2015 01:05:52;IPS8;14;0;50
Consultas medicas con especialistas;34;11:33:13;27/04/2011 06:33:41;IPS306;14;0;50
Consulta malestar general;28;11:33:31;07/04/2017 02:12:13;IPS409;14;0;50
Consultas medicas con especialistas;30;3:14:31;19/06/2013 06:57:37;IPS444;14;0;50
Consulta dolor cardiaco;41;12:49:18;17/07/2015 11:30:51;IPS289;14;0;50
Cirugía de corazón;45;2:17:50;27/04/2019 10:25:00;IPS414;14;0;50
Remisión cardiólogo;28;5:20:47;04/11/2012 04:55:39;IPS47;14;0;50
Examenes de sangre;19;6:35:50;14/01/2015 11:06:10;IPS426;14;0;50
Radiografias;30;1:42:35;18/06/2018 04:24:46;IPS270;14;0;50
Consultas medicas con medico general;43;4:47:49;14/03/2016 07:04:03;IPS293;14;0;50
Radiografias;34;7:12:24;20/04/2012 02:55:51;IPS75;14;0;50
Jornadas de vacunacion;42;1:38:56;10/08/2014 10:03:09;IPS214;14;0;50
Examenes de sangre;21;8:01:58;03/12/2018 07:58:54;IPS339;14;0;50
Consulta progreso de diabetes;23;8:25:25;01/07/2014 08:09:12;IPS304;14;0;50
Cirugía de corazón;44;11:58:10;04/05/2015 08:03:35;IPS231;14;0;50
Consultas medicas con medico general;23;11:24:34;19/04/2018 04:21:05;IPS495;14;0;50
Consultas medicas con medico general;22;4:37:23;27/09/2011 09:41:36;IPS323;14;0;50
Remisión cardiólogo;26;6:41:18;21/09/2019 01:16:59;IPS208;14;0;50
Examen de sangre;19;5:41:51;11/09/2011 04:56:48;IPS354;14;0;50
Remisión cardiólogo;26;4:25:43;08/10/2011 01:07:22;IPS326;14;0;50
Cirugía de corazón;39;6:11:20;10/09/2019 04:16:32;IPS239;14;0;50
Consultas medicas con medico general;21;5:10:48;19/06/2017 12:39:25;IPS12;14;0;50
Consulta progreso de diabetes;16;12:09:29;27/05/2017 01:01:22;IPS137;14;0;50
Jornadas de vacunacion;19;9:47:33;16/03/2010 09:16:52;IPS22;14;0;50
Jornadas de vacunacion;43;7:14:59;13/01/2010 12:39:17;IPS5;14;0;50
Consultas odontologicas;22;5:10:47;08/08/2012 04:37:35;IPS71;14;0;50
Hospitalización por infarto;28;12:37:08;02/06/2011 06:04:18;IPS338;14;0;50
Terapia post traumática;43;5:39:39;02/06/2017 06:03:02;IPS346;14;0;50
Consulta malestar general;17;9:24:15;30/07/2012 11:47:35;IPS484;14;0;50
Radiografias;37;9:52:13;16/07/2019 09:28:59;IPS191;14;0;50
Hospitalización por infarto;32;9:07:17;24/05/2014 09:47:37;IPS411;14;0;50
Examen de sangre;29;9:39:33;24/01/2019 09:55:14;IPS405;14;0;50
Examen de sangre;43;1:20:28;03/11/2011 06:53:58;IPS296;14;0;50
Consulta dolor cardiaco;45;5:24:16;24/02/2010 01:02:35;IPS474;14;0;50
Remisión cardiólogo;39;10:59:51;25/07/2014 12:44:08;IPS14;14;0;50
Consultas medicas con especialistas;45;4:01:56;14/08/2016 12:27:32;IPS478;14;0;50
Hospitalización por infarto;21;6:13:14;06/05/2017 10:14:08;IPS2;14;0;50
Consulta dolor cardiaco;44;7:47:42;02/04/2017 07:08:07;IPS430;14;0;50
Examen de sangre;39;7:01:14;04/08/2016 08:41:34;IPS167;14;0;50
Hospitalización por infarto;30;10:39:04;08/01/2019 09:55:15;IPS62;14;0;50
Remisión cardiólogo;25;4:07:58;06/02/2018 12:49:49;IPS343;14;0;50
Radiografias;19;10:34:28;16/07/2010 09:48:45;IPS139;14;0;50
Consulta malestar general;24;7:24:43;16/04/2013 07:46:47;IPS16;14;0;50
Examenes de sangre;31;5:00:41;17/10/2015 05:24:56;IPS255;14;0;50
Consultas medicas con especialistas;20;7:20:20;21/05/2013 07:35:54;IPS98;14;0;50
Radiografias;41;12:06:33;05/12/2013 09:29:40;IPS233;14;0;50
Remisión cardiólogo;24;2:02:11;13/09/2011 04:06:14;IPS235;14;0;50
Remisión cardiólogo;24;2:38:46;23/02/2012 04:13:41;IPS264;14;0;50
Jornadas de vacunacion;42;7:22:59;06/03/2018 03:22:22;IPS433;14;0;50
Hospitalización por infarto;21;12:34:24;02/06/2010 12:47:25;IPS14;14;0;50
Consulta progreso de diabetes;21;5:45:42;30/08/2019 05:02:01;IPS309;14;0;50
Terapia post traumática;29;8:46:37;20/01/2010 04:21:34;IPS114;14;0;50
Consultas odontologicas;37;11:35:58;27/05/2015 02:16:51;IPS145;14;0;50
Hospitalización por infarto;30;7:47:44;20/02/2010 01:55:50;IPS259;14;0;50
Hospitalización por infarto;28;7:56:13;15/10/2010 09:51:43;IPS389;14;0;50
Examen de sangre;19;10:48:24;13/09/2016 11:48:25;IPS31;14;0;50
Consultas odontologicas;36;6:46:14;10/12/2018 08:57:58;IPS402;14;0;50
Terapia post traumática;16;6:53:54;26/04/2012 05:33:46;IPS437;14;0;50
Hospitalización por infarto;19;9:39:40;14/07/2014 08:36:42;IPS275;14;0;50
Examen de sangre;25;7:28:04;04/02/2014 04:38:46;IPS232;14;0;50
Radiografias;26;8:58:57;13/07/2015 08:24:42;IPS224;14;0;50
Terapia post traumática;27;11:50:09;16/04/2013 04:37:04;IPS437;14;0;50
Consultas medicas con medico general;38;4:41:52;09/04/2011 09:05:56;IPS28;14;0;50
Consultas odontologicas;27;10:32:05;28/08/2010 02:14:13;IPS185;14;0;50
Examenes de sangre;30;11:40:06;26/10/2010 05:37:27;IPS135;14;0;50
Consultas odontologicas;25;7:18:09;29/12/2015 10:39:01;IPS315;14;0;50
Consultas medicas con medico general;20;1:30:51;28/11/2011 08:22:22;IPS498;14;0;50
Cirugía de corazón;43;5:46:22;23/02/2012 10:01:54;IPS37;14;0;50
Radiografias;31;12:14:06;27/09/2014 06:04:05;IPS86;14;0;50
Hospitalización por infarto;24;12:57:27;14/11/2012 05:01:16;IPS107;14;0;50
Radiografias;22;5:00:57;30/11/2011 02:55:13;IPS447;14;0;50
Hospitalización por infarto;24;9:18:05;13/12/2010 08:46:38;IPS69;14;0;50
Hospitalización por infarto;38;2:48:13;31/03/2014 07:50:00;IPS372;14;0;50
Remisión cardiólogo;38;7:25:34;27/08/2016 01:02:17;IPS210;14;0;50
Consultas medicas con especialistas;38;12:33:01;02/12/2010 07:41:17;IPS494;14;0;50
Consulta progreso de diabetes;34;7:32:02;11/01/2017 03:44:58;IPS455;14;0;50
Consultas odontologicas;34;6:30:04;30/06/2018 04:17:34;IPS460;14;0;50
Terapia post traumática;34;8:17:10;04/04/2014 10:57:10;IPS399;14;0;50
Consultas odontologicas;32;2:14:26;03/07/2011 05:51:32;IPS227;14;0;50
Consulta malestar general;41;9:26:11;01/05/2010 08:54:38;IPS169;14;0;50
Consultas medicas con medico general;44;8:26:27;29/05/2011 04:36:02;IPS15;14;0;50
Examen de sangre;31;7:04:00;29/10/2017 05:55:45;IPS64;14;0;50
