ID_MEDICO,ID_IPS
896494,IPS79
896495,IPS250
896496,IPS118
896497,IPS84
896498,IPS121
896499,IPS290
896500,IPS368
896501,IPS432
896502,IPS362
896503,IPS462
896504,IPS178
896505,IPS166
896506,IPS149
896507,IPS271
896508,IPS87
896509,IPS417
896510,IPS48
896511,IPS252
896512,IPS438
896513,IPS219
896514,IPS468
896515,IPS448
896516,IPS137
896517,IPS436
896518,IPS393
896519,IPS11
896520,IPS242
896521,IPS349
896522,IPS426
896523,IPS356
896524,IPS236
896525,IPS94
896526,IPS53
896527,IPS9
896528,IPS407
896529,IPS465
896530,IPS393
896531,IPS229
896532,IPS289
896533,IPS189
896534,IPS361
896535,IPS321
896536,IPS144
896537,IPS66
896538,IPS279
896539,IPS489
896540,IPS482
896541,IPS141
896542,IPS189
896543,IPS478
896544,IPS23
896545,IPS322
896546,IPS2
896547,IPS426
896548,IPS57
896549,IPS292
896550,IPS63
896551,IPS342
896552,IPS424
896553,IPS320
896554,IPS320
896555,IPS466
896556,IPS110
896557,IPS99
896558,IPS312
896559,IPS415
896560,IPS273
896561,IPS376
896562,IPS63
896563,IPS49
896564,IPS128
896565,IPS107
896566,IPS189
896567,IPS410
896568,IPS468
896569,IPS87
896570,IPS68
896571,IPS174
896572,IPS375
896573,IPS55
896574,IPS307
896575,IPS3
896576,IPS369
896577,IPS273
896578,IPS452
896579,IPS163
896580,IPS476
896581,IPS166
896582,IPS429
896583,IPS357
896584,IPS97
896585,IPS321
896586,IPS457
896587,IPS65
896588,IPS391
896589,IPS278
896590,IPS488
896591,IPS235
896592,IPS50
896593,IPS55
896594,IPS79
896595,IPS189
896596,IPS257
896597,IPS353
896598,IPS414
896599,IPS158
896600,IPS199
896601,IPS4
896602,IPS91
896603,IPS6
896604,IPS30
896605,IPS92
896606,IPS426
896607,IPS314
896608,IPS462
896609,IPS287
896610,IPS204
896611,IPS187
896612,IPS465
896613,IPS266
896614,IPS460
896615,IPS168
896616,IPS208
896617,IPS292
896618,IPS250
896619,IPS406
896620,IPS160
896621,IPS211
896622,IPS323
896623,IPS382
896624,IPS133
896625,IPS225
896626,IPS308
896627,IPS71
896628,IPS138
896629,IPS265
896630,IPS431
896631,IPS411
896632,IPS73
896633,IPS261
896634,IPS274
896635,IPS196
896636,IPS177
896637,IPS369
896638,IPS264
896639,IPS86
896640,IPS430
896641,IPS368
896642,IPS344
896643,IPS471
896644,IPS315
896645,IPS87
896646,IPS482
896647,IPS347
896648,IPS292
896649,IPS22
896650,IPS448
896651,IPS368
896652,IPS218
896653,IPS136
896654,IPS99
896655,IPS13
896656,IPS227
896657,IPS309
896658,IPS460
896659,IPS487
896660,IPS80
896661,IPS33
896662,IPS256
896663,IPS73
896664,IPS273
896665,IPS169
896666,IPS475
896667,IPS226
896668,IPS11
896669,IPS168
896670,IPS372
896671,IPS259
896672,IPS185
896673,IPS211
896674,IPS268
896675,IPS294
896676,IPS499
896677,IPS144
896678,IPS168
896679,IPS244
896680,IPS306
896681,IPS362
896682,IPS477
896683,IPS113
896684,IPS499
896685,IPS15
896686,IPS62
896687,IPS193
896688,IPS370
896689,IPS240
896690,IPS152
896691,IPS182
896692,IPS492
896693,IPS253
896694,IPS74
896695,IPS28
896696,IPS453
896697,IPS426
896698,IPS124
896699,IPS155
896700,IPS491
896701,IPS109
896702,IPS263
896703,IPS23
896704,IPS52
896705,IPS452
896706,IPS350
896707,IPS476
896708,IPS247
896709,IPS45
896710,IPS187
896711,IPS486
896712,IPS95
896713,IPS479
896714,IPS153
896715,IPS195
896716,IPS253
896717,IPS373
896718,IPS145
896719,IPS426
896720,IPS37
896721,IPS467
896722,IPS349
896723,IPS17
896724,IPS327
896725,IPS242
896726,IPS34
896727,IPS146
896728,IPS455
896729,IPS390
896730,IPS177
896731,IPS132
896732,IPS158
896733,IPS305
896734,IPS488
896735,IPS163
896736,IPS268
896737,IPS276
896738,IPS488
896739,IPS67
896740,IPS490
896741,IPS208
896742,IPS389
896743,IPS316
896744,IPS301
896745,IPS41
896746,IPS141
896747,IPS246
896748,IPS422
896749,IPS96
896750,IPS294
896751,IPS31
896752,IPS61
896753,IPS426
896754,IPS373
896755,IPS175
896756,IPS198
896757,IPS56
896758,IPS359
896759,IPS4
896760,IPS208
896761,IPS305
896762,IPS43
896763,IPS237
896764,IPS185
896765,IPS152
896766,IPS385
896767,IPS17
896768,IPS195
896769,IPS169
896770,IPS145
896771,IPS190
896772,IPS185
896773,IPS360
896774,IPS485
896775,IPS21
896776,IPS398
896777,IPS262
896778,IPS257
896779,IPS474
896780,IPS433
896781,IPS71
896782,IPS409
896783,IPS90
896784,IPS136
896785,IPS201
896786,IPS90
896787,IPS344
896788,IPS113
896789,IPS275
896790,IPS340
896791,IPS37
896792,IPS102
896793,IPS288
896794,IPS254
896795,IPS232
896796,IPS153
896797,IPS158
896798,IPS445
896799,IPS72
896800,IPS267
896801,IPS481
896802,IPS72
896803,IPS482
896804,IPS379
896805,IPS112
896806,IPS52
896807,IPS364
896808,IPS71
896809,IPS326
896810,IPS33
896811,IPS329
896812,IPS41
896813,IPS54
896814,IPS40
896815,IPS379
896816,IPS100
896817,IPS464
896818,IPS102
896819,IPS137
896820,IPS59
896821,IPS418
896822,IPS186
896823,IPS149
896824,IPS283
896825,IPS120
896826,IPS330
896827,IPS342
896828,IPS148
896829,IPS395
896830,IPS190
896831,IPS11
896832,IPS199
896833,IPS239
896834,IPS21
896835,IPS284
896836,IPS202
896837,IPS328
896838,IPS221
896839,IPS311
896840,IPS333
896841,IPS64
896842,IPS188
896843,IPS475
896844,IPS92
896845,IPS439
896846,IPS496
896847,IPS366
896848,IPS356
896849,IPS130
896850,IPS359
896851,IPS169
896852,IPS345
896853,IPS337
896854,IPS422
896855,IPS11
896856,IPS330
896857,IPS440
896858,IPS328
896859,IPS316
896860,IPS143
896861,IPS165
896862,IPS172
896863,IPS23
896864,IPS98
896865,IPS495
896866,IPS192
896867,IPS344
896868,IPS149
896869,IPS485
896870,IPS23
896871,IPS221
896872,IPS25
896873,IPS92
896874,IPS125
896875,IPS335
896876,IPS207
896877,IPS481
896878,IPS35
896879,IPS80
896880,IPS129
896881,IPS72
896882,IPS286
896883,IPS312
896884,IPS417
896885,IPS479
896886,IPS134
896887,IPS403
896888,IPS191
896889,IPS126
896890,IPS140
896891,IPS451
896892,IPS463
896893,IPS449
896894,IPS3
896895,IPS146
896896,IPS466
896897,IPS126
896898,IPS36
896899,IPS69
896900,IPS116
896901,IPS293
896902,IPS88
896903,IPS465
896904,IPS486
896905,IPS236
896906,IPS220
896907,IPS459
896908,IPS436
896909,IPS290
896910,IPS231
896911,IPS398
896912,IPS179
896913,IPS328
896914,IPS442
896915,IPS103
896916,IPS272
896917,IPS349
896918,IPS68
896919,IPS411
896920,IPS15
896921,IPS494
896922,IPS418
896923,IPS352
896924,IPS52
896925,IPS52
896926,IPS360
896927,IPS215
896928,IPS455
896929,IPS163
896930,IPS270
896931,IPS393
896932,IPS263
896933,IPS93
896934,IPS6
896935,IPS257
896936,IPS316
896937,IPS304
896938,IPS347
896939,IPS428
896940,IPS391
896941,IPS439
896942,IPS251
896943,IPS448
896944,IPS390
896945,IPS463
896946,IPS423
896947,IPS116
896948,IPS497
896949,IPS403
896950,IPS45
896951,IPS175
896952,IPS125
896953,IPS21
896954,IPS222
896955,IPS145
896956,IPS364
896957,IPS264
896958,IPS9
896959,IPS86
896960,IPS84
896961,IPS129
896962,IPS28
896963,IPS71
896964,IPS472
896965,IPS55
896966,IPS434
896967,IPS223
896968,IPS6
896969,IPS44
896970,IPS388
896971,IPS146
896972,IPS305
896973,IPS403
896974,IPS324
896975,IPS87
896976,IPS387
896977,IPS35
896978,IPS41
896979,IPS223
896980,IPS91
896981,IPS432
896982,IPS259
896983,IPS302
896984,IPS11
896985,IPS443
896986,IPS391
896987,IPS303
896988,IPS488
896989,IPS155
896990,IPS101
896991,IPS400
896992,IPS162
896993,IPS334
896994,IPS334
896995,IPS422
896996,IPS94
896997,IPS79
896998,IPS192
896999,IPS412
897000,IPS249
897001,IPS141
897002,IPS306
897003,IPS44
897004,IPS436
897005,IPS350
897006,IPS49
897007,IPS482
897008,IPS408
897009,IPS34
897010,IPS485
897011,IPS215
897012,IPS279
897013,IPS42
897014,IPS391
897015,IPS173
897016,IPS231
897017,IPS158
897018,IPS400
897019,IPS117
897020,IPS19
897021,IPS435
897022,IPS374
897023,IPS376
897024,IPS14
897025,IPS37
897026,IPS485
897027,IPS377
897028,IPS134
897029,IPS237
897030,IPS255
897031,IPS496
897032,IPS99
897033,IPS369
897034,IPS243
897035,IPS395
897036,IPS126
897037,IPS347
897038,IPS353
897039,IPS202
897040,IPS273
897041,IPS47
897042,IPS411
897043,IPS103
897044,IPS289
897045,IPS290
897046,IPS180
897047,IPS372
897048,IPS356
897049,IPS155
897050,IPS149
897051,IPS414
897052,IPS473
897053,IPS290
897054,IPS198
897055,IPS245
897056,IPS453
897057,IPS180
897058,IPS396
897059,IPS350
897060,IPS99
897061,IPS336
897062,IPS79
897063,IPS57
897064,IPS376
897065,IPS14
897066,IPS320
897067,IPS438
897068,IPS146
897069,IPS48
897070,IPS73
897071,IPS58
897072,IPS186
897073,IPS336
897074,IPS56
897075,IPS179
897076,IPS7
897077,IPS110
897078,IPS474
897079,IPS26
897080,IPS478
897081,IPS316
897082,IPS364
897083,IPS68
897084,IPS264
897085,IPS497
897086,IPS281
897087,IPS223
897088,IPS72
897089,IPS393
897090,IPS56
897091,IPS499
897092,IPS90
897093,IPS424
897094,IPS70
897095,IPS160
897096,IPS329
897097,IPS380
897098,IPS346
897099,IPS199
897100,IPS338
897101,IPS403
897102,IPS369
897103,IPS66
897104,IPS61
897105,IPS484
897106,IPS20
897107,IPS448
897108,IPS171
897109,IPS32
897110,IPS233
897111,IPS174
897112,IPS314
897113,IPS317
897114,IPS321
897115,IPS91
897116,IPS86
897117,IPS255
897118,IPS153
897119,IPS104
897120,IPS464
897121,IPS255
897122,IPS28
897123,IPS458
897124,IPS418
897125,IPS64
897126,IPS428
897127,IPS156
897128,IPS24
897129,IPS87
897130,IPS285
897131,IPS374
897132,IPS185
897133,IPS361
897134,IPS187
897135,IPS360
897136,IPS8
897137,IPS97
897138,IPS249
897139,IPS220
897140,IPS27
897141,IPS498
897142,IPS318
897143,IPS95
897144,IPS322
897145,IPS173
897146,IPS81
897147,IPS449
897148,IPS101
897149,IPS315
897150,IPS198
897151,IPS71
897152,IPS435
897153,IPS323
897154,IPS438
897155,IPS191
897156,IPS269
897157,IPS167
897158,IPS156
897159,IPS423
897160,IPS282
897161,IPS460
897162,IPS423
897163,IPS125
897164,IPS358
897165,IPS360
897166,IPS163
897167,IPS261
897168,IPS59
897169,IPS30
897170,IPS215
897171,IPS390
897172,IPS140
897173,IPS371
897174,IPS121
897175,IPS94
897176,IPS92
897177,IPS201
897178,IPS496
897179,IPS364
897180,IPS499
897181,IPS85
897182,IPS34
897183,IPS266
897184,IPS119
897185,IPS429
897186,IPS171
897187,IPS316
897188,IPS269
897189,IPS399
897190,IPS203
897191,IPS81
897192,IPS470
897193,IPS249
897194,IPS79
897195,IPS281
897196,IPS361
897197,IPS360
897198,IPS282
897199,IPS445
897200,IPS470
897201,IPS231
897202,IPS56
897203,IPS381
897204,IPS329
897205,IPS36
897206,IPS186
897207,IPS233
897208,IPS314
897209,IPS254
897210,IPS358
897211,IPS468
897212,IPS317
897213,IPS114
897214,IPS425
897215,IPS414
897216,IPS327
897217,IPS11
897218,IPS31
897219,IPS169
897220,IPS64
897221,IPS192
897222,IPS380
897223,IPS489
897224,IPS323
897225,IPS358
897226,IPS97
897227,IPS78
897228,IPS396
897229,IPS146
897230,IPS1
897231,IPS30
897232,IPS368
897233,IPS337
897234,IPS103
897235,IPS324
897236,IPS334
897237,IPS279
897238,IPS226
897239,IPS275
897240,IPS267
897241,IPS54
897242,IPS214
897243,IPS236
897244,IPS201
897245,IPS179
897246,IPS9
897247,IPS304
897248,IPS318
897249,IPS281
897250,IPS150
897251,IPS105
897252,IPS159
897253,IPS30
897254,IPS439
897255,IPS84
897256,IPS268
897257,IPS371
897258,IPS253
897259,IPS313
897260,IPS71
897261,IPS458
897262,IPS71
897263,IPS277
897264,IPS192
897265,IPS314
897266,IPS101
897267,IPS448
897268,IPS148
897269,IPS470
897270,IPS69
897271,IPS308
897272,IPS210
897273,IPS320
897274,IPS493
897275,IPS79
897276,IPS132
897277,IPS378
897278,IPS103
897279,IPS214
897280,IPS192
897281,IPS307
897282,IPS212
897283,IPS206
897284,IPS73
897285,IPS254
897286,IPS256
897287,IPS299
897288,IPS185
897289,IPS408
897290,IPS476
897291,IPS207
897292,IPS56
897293,IPS427
897294,IPS123
897295,IPS13
897296,IPS97
897297,IPS233
897298,IPS238
897299,IPS366
897300,IPS195
897301,IPS390
897302,IPS400
897303,IPS273
897304,IPS176
897305,IPS29
897306,IPS5
897307,IPS260
897308,IPS73
897309,IPS497
897310,IPS33
897311,IPS144
897312,IPS168
897313,IPS181
897314,IPS411
897315,IPS312
897316,IPS291
897317,IPS483
897318,IPS16
897319,IPS330
897320,IPS264
897321,IPS372
897322,IPS128
897323,IPS380
897324,IPS265
897325,IPS97
897326,IPS374
897327,IPS34
897328,IPS6
897329,IPS268
897330,IPS133
897331,IPS350
897332,IPS374
897333,IPS250
897334,IPS306
897335,IPS49
897336,IPS186
897337,IPS395
897338,IPS382
897339,IPS239
897340,IPS219
897341,IPS319
897342,IPS246
897343,IPS281
897344,IPS154
897345,IPS25
897346,IPS202
897347,IPS472
897348,IPS133
897349,IPS173
897350,IPS76
897351,IPS25
897352,IPS147
897353,IPS303
897354,IPS76
897355,IPS156
897356,IPS31
897357,IPS323
897358,IPS405
897359,IPS257
897360,IPS142
897361,IPS293
897362,IPS401
897363,IPS276
897364,IPS386
897365,IPS313
897366,IPS78
897367,IPS96
897368,IPS458
897369,IPS440
897370,IPS104
897371,IPS67
897372,IPS345
897373,IPS98
897374,IPS272
897375,IPS263
897376,IPS25
897377,IPS334
897378,IPS368
897379,IPS242
897380,IPS327
897381,IPS173
897382,IPS450
897383,IPS262
897384,IPS301
897385,IPS462
897386,IPS219
897387,IPS239
897388,IPS100
897389,IPS425
897390,IPS323
897391,IPS443
897392,IPS478
897393,IPS138
897394,IPS293
897395,IPS367
897396,IPS383
897397,IPS261
897398,IPS460
897399,IPS107
897400,IPS406
897401,IPS103
897402,IPS92
897403,IPS130
897404,IPS350
897405,IPS452
897406,IPS371
897407,IPS281
897408,IPS132
897409,IPS465
897410,IPS126
897411,IPS364
897412,IPS296
897413,IPS233
897414,IPS439
897415,IPS354
897416,IPS28
897417,IPS95
897418,IPS353
897419,IPS163
897420,IPS224
897421,IPS472
897422,IPS312
897423,IPS210
897424,IPS327
897425,IPS448
897426,IPS79
897427,IPS135
897428,IPS46
897429,IPS88
897430,IPS89
897431,IPS33
897432,IPS151
897433,IPS469
897434,IPS227
897435,IPS24
897436,IPS132
897437,IPS229
897438,IPS351
897439,IPS144
897440,IPS17
897441,IPS232
897442,IPS117
897443,IPS367
897444,IPS260
897445,IPS6
897446,IPS153
897447,IPS348
897448,IPS367
897449,IPS45
897450,IPS460
897451,IPS49
897452,IPS78
897453,IPS197
897454,IPS323
897455,IPS93
897456,IPS84
897457,IPS148
897458,IPS301
897459,IPS147
897460,IPS232
897461,IPS26
897462,IPS114
897463,IPS486
897464,IPS67
897465,IPS316
897466,IPS461
897467,IPS473
897468,IPS387
897469,IPS138
897470,IPS220
897471,IPS24
897472,IPS136
897473,IPS284
897474,IPS132
897475,IPS239
897476,IPS252
897477,IPS24
897478,IPS425
897479,IPS325
897480,IPS318
897481,IPS331
897482,IPS203
897483,IPS59
897484,IPS76
897485,IPS306
897486,IPS197
897487,IPS287
897488,IPS171
897489,IPS331
897490,IPS3
897491,IPS452
897492,IPS322
897493,IPS111
897494,IPS220
897495,IPS449
897496,IPS167
897497,IPS260
897498,IPS471
897499,IPS142
897500,IPS139
897501,IPS397
897502,IPS16
897503,IPS255
897504,IPS33
897505,IPS377
897506,IPS243
897507,IPS290
897508,IPS118
897509,IPS467
897510,IPS316
897511,IPS389
897512,IPS371
897513,IPS127
897514,IPS333
897515,IPS109
897516,IPS29
897517,IPS4
897518,IPS240
897519,IPS495
897520,IPS183
897521,IPS246
897522,IPS56
897523,IPS89
897524,IPS66
897525,IPS160
897526,IPS84
897527,IPS361
897528,IPS345
897529,IPS47
897530,IPS133
897531,IPS257
897532,IPS382
897533,IPS110
897534,IPS44
897535,IPS410
897536,IPS15
897537,IPS242
897538,IPS337
897539,IPS11
897540,IPS47
897541,IPS447
897542,IPS272
897543,IPS301
897544,IPS43
897545,IPS119
897546,IPS245
897547,IPS428
897548,IPS340
897549,IPS467
897550,IPS382
897551,IPS382
897552,IPS63
897553,IPS433
897554,IPS417
897555,IPS189
897556,IPS440
897557,IPS478
897558,IPS384
897559,IPS479
897560,IPS412
897561,IPS295
897562,IPS482
897563,IPS424
897564,IPS67
897565,IPS140
897566,IPS191
897567,IPS70
897568,IPS1
897569,IPS141
897570,IPS8
897571,IPS477
897572,IPS57
897573,IPS105
897574,IPS266
897575,IPS224
897576,IPS338
897577,IPS365
897578,IPS133
897579,IPS298
897580,IPS407
897581,IPS91
897582,IPS294
897583,IPS74
897584,IPS252
897585,IPS462
897586,IPS428
897587,IPS177
897588,IPS397
897589,IPS366
897590,IPS336
897591,IPS255
897592,IPS121
897593,IPS44
897594,IPS111
897595,IPS311
897596,IPS53
897597,IPS367
897598,IPS165
897599,IPS55
897600,IPS377
897601,IPS218
897602,IPS50
897603,IPS181
897604,IPS330
897605,IPS110
897606,IPS186
897607,IPS138
897608,IPS358
897609,IPS260
897610,IPS180
897611,IPS171
897612,IPS29
897613,IPS30
897614,IPS152
897615,IPS169
897616,IPS253
897617,IPS222
897618,IPS379
897619,IPS220
897620,IPS167
897621,IPS52
897622,IPS246
897623,IPS114
897624,IPS272
897625,IPS388
897626,IPS367
897627,IPS261
897628,IPS272
897629,IPS135
897630,IPS349
897631,IPS381
897632,IPS374
897633,IPS368
897634,IPS186
897635,IPS173
897636,IPS218
897637,IPS14
897638,IPS13
897639,IPS382
897640,IPS260
897641,IPS334
897642,IPS451
897643,IPS486
897644,IPS35
897645,IPS115
897646,IPS203
897647,IPS292
897648,IPS82
897649,IPS377
897650,IPS407
897651,IPS127
897652,IPS195
897653,IPS300
897654,IPS433
897655,IPS149
897656,IPS468
897657,IPS369
897658,IPS36
897659,IPS334
897660,IPS436
897661,IPS153
897662,IPS145
897663,IPS110
897664,IPS482
897665,IPS162
897666,IPS90
897667,IPS305
897668,IPS257
897669,IPS494
897670,IPS255
897671,IPS141
897672,IPS451
897673,IPS159
897674,IPS451
897675,IPS380
897676,IPS226
897677,IPS163
897678,IPS435
897679,IPS371
897680,IPS216
897681,IPS364
897682,IPS383
897683,IPS328
897684,IPS40
897685,IPS463
897686,IPS252
897687,IPS311
897688,IPS72
897689,IPS452
897690,IPS436
897691,IPS445
897692,IPS495
897693,IPS424
897694,IPS16
897695,IPS34
897696,IPS494
897697,IPS397
897698,IPS150
897699,IPS489
897700,IPS285
897701,IPS393
897702,IPS250
897703,IPS86
897704,IPS462
897705,IPS177
897706,IPS288
897707,IPS439
897708,IPS103
897709,IPS186
897710,IPS64
897711,IPS129
897712,IPS181
897713,IPS273
897714,IPS61
897715,IPS273
897716,IPS284
897717,IPS469
897718,IPS396
897719,IPS462
897720,IPS384
897721,IPS211
897722,IPS393
897723,IPS184
897724,IPS330
897725,IPS315
897726,IPS79
897727,IPS383
897728,IPS100
897729,IPS3
897730,IPS443
897731,IPS418
897732,IPS10
897733,IPS398
897734,IPS231
897735,IPS106
897736,IPS246
897737,IPS30
897738,IPS229
897739,IPS85
897740,IPS456
897741,IPS121
897742,IPS42
897743,IPS92
897744,IPS441
897745,IPS362
897746,IPS394
897747,IPS70
897748,IPS267
897749,IPS342
897750,IPS57
897751,IPS386
897752,IPS40
897753,IPS473
897754,IPS144
897755,IPS240
897756,IPS293
897757,IPS185
897758,IPS430
897759,IPS70
897760,IPS306
897761,IPS112
897762,IPS449
897763,IPS218
897764,IPS71
897765,IPS262
897766,IPS493
897767,IPS240
897768,IPS39
897769,IPS327
897770,IPS375
897771,IPS279
897772,IPS220
897773,IPS467
897774,IPS58
897775,IPS350
897776,IPS199
897777,IPS83
897778,IPS237
897779,IPS287
897780,IPS263
897781,IPS275
897782,IPS425
897783,IPS282
897784,IPS264
897785,IPS166
897786,IPS259
897787,IPS205
897788,IPS336
897789,IPS353
897790,IPS169
897791,IPS245
897792,IPS387
897793,IPS270
897794,IPS238
897795,IPS421
897796,IPS479
897797,IPS26
897798,IPS187
897799,IPS388
897800,IPS222
897801,IPS401
897802,IPS267
897803,IPS304
897804,IPS83
897805,IPS259
897806,IPS105
897807,IPS19
897808,IPS341
897809,IPS443
897810,IPS115
897811,IPS330
897812,IPS311
897813,IPS467
897814,IPS219
897815,IPS440
897816,IPS448
897817,IPS237
897818,IPS82
897819,IPS145
897820,IPS215
897821,IPS426
897822,IPS109
897823,IPS292
897824,IPS496
897825,IPS451
897826,IPS352
897827,IPS42
897828,IPS418
897829,IPS34
897830,IPS75
897831,IPS210
897832,IPS396
897833,IPS333
897834,IPS339
897835,IPS33
897836,IPS482
897837,IPS203
897838,IPS420
897839,IPS56
897840,IPS430
897841,IPS73
897842,IPS429
897843,IPS484
897844,IPS242
897845,IPS467
897846,IPS489
897847,IPS472
897848,IPS335
897849,IPS21
897850,IPS389
897851,IPS374
897852,IPS245
897853,IPS292
897854,IPS158
897855,IPS367
897856,IPS11
897857,IPS30
897858,IPS84
897859,IPS272
897860,IPS430
897861,IPS77
897862,IPS349
897863,IPS112
897864,IPS418
897865,IPS294
897866,IPS308
897867,IPS101
897868,IPS55
897869,IPS65
897870,IPS121
897871,IPS443
897872,IPS368
897873,IPS78
897874,IPS73
897875,IPS108
897876,IPS13
897877,IPS188
897878,IPS73
897879,IPS134
897880,IPS135
897881,IPS222
897882,IPS313
897883,IPS474
897884,IPS36
897885,IPS491
897886,IPS169
897887,IPS24
897888,IPS42
897889,IPS109
897890,IPS67
897891,IPS322
897892,IPS306
897893,IPS254
897894,IPS62
897895,IPS392
897896,IPS215
897897,IPS31
897898,IPS44
897899,IPS40
897900,IPS336
897901,IPS466
897902,IPS157
897903,IPS244
897904,IPS494
897905,IPS126
897906,IPS43
897907,IPS424
897908,IPS206
897909,IPS497
897910,IPS175
897911,IPS16
897912,IPS381
897913,IPS446
897914,IPS4
897915,IPS402
897916,IPS308
897917,IPS223
897918,IPS407
897919,IPS55
897920,IPS3
897921,IPS69
897922,IPS103
897923,IPS252
897924,IPS179
897925,IPS432
897926,IPS403
897927,IPS297
897928,IPS171
897929,IPS41
897930,IPS107
897931,IPS85
897932,IPS7
897933,IPS466
897934,IPS71
897935,IPS387
897936,IPS131
897937,IPS368
897938,IPS462
897939,IPS43
897940,IPS178
897941,IPS384
897942,IPS227
897943,IPS42
897944,IPS316
897945,IPS452
897946,IPS148
897947,IPS471
897948,IPS263
897949,IPS395
897950,IPS442
897951,IPS428
897952,IPS382
897953,IPS453
897954,IPS310
897955,IPS138
897956,IPS54
897957,IPS388
897958,IPS129
897959,IPS23
897960,IPS29
897961,IPS81
897962,IPS434
897963,IPS55
897964,IPS360
897965,IPS302
897966,IPS256
897967,IPS355
897968,IPS434
897969,IPS32
897970,IPS1
897971,IPS420
897972,IPS468
897973,IPS240
897974,IPS472
897975,IPS368
897976,IPS179
897977,IPS3
897978,IPS36
897979,IPS40
897980,IPS500
897981,IPS444
897982,IPS98
897983,IPS162
897984,IPS173
897985,IPS155
897986,IPS109
897987,IPS252
897988,IPS75
897989,IPS475
897990,IPS460
897991,IPS16
897992,IPS440
897993,IPS382
897994,IPS177
897995,IPS212
897996,IPS52
897997,IPS100
897998,IPS484
897999,IPS256
898000,IPS411
898001,IPS452
898002,IPS112
898003,IPS393
898004,IPS45
898005,IPS226
898006,IPS30
898007,IPS412
898008,IPS463
898009,IPS39
898010,IPS334
898011,IPS104
898012,IPS1
898013,IPS282
898014,IPS257
898015,IPS131
898016,IPS183
898017,IPS364
898018,IPS45
898019,IPS328
898020,IPS56
898021,IPS114
898022,IPS264
898023,IPS292
898024,IPS12
898025,IPS212
898026,IPS434
898027,IPS457
898028,IPS385
898029,IPS14
898030,IPS7
898031,IPS415
898032,IPS125
898033,IPS362
898034,IPS477
898035,IPS425
898036,IPS461
898037,IPS138
898038,IPS203
898039,IPS377
898040,IPS243
898041,IPS128
898042,IPS364
898043,IPS479
898044,IPS480
898045,IPS236
898046,IPS208
898047,IPS468
898048,IPS60
898049,IPS1
898050,IPS154
898051,IPS430
898052,IPS195
898053,IPS108
898054,IPS39
898055,IPS175
898056,IPS291
898057,IPS185
898058,IPS274
898059,IPS363
898060,IPS28
898061,IPS476
898062,IPS313
898063,IPS363
898064,IPS277
898065,IPS483
898066,IPS423
898067,IPS434
898068,IPS324
898069,IPS484
898070,IPS177
898071,IPS401
898072,IPS178
898073,IPS28
898074,IPS263
898075,IPS169
898076,IPS113
898077,IPS358
898078,IPS276
898079,IPS243
898080,IPS28
898081,IPS41
898082,IPS384
898083,IPS106
898084,IPS38
898085,IPS469
898086,IPS377
898087,IPS388
898088,IPS230
898089,IPS102
898090,IPS409
898091,IPS222
898092,IPS48
898093,IPS165
898094,IPS422
898095,IPS457
898096,IPS338
898097,IPS312
898098,IPS126
898099,IPS257
898100,IPS339
898101,IPS360
898102,IPS102
898103,IPS210
898104,IPS173
898105,IPS107
898106,IPS102
898107,IPS297
898108,IPS172
898109,IPS107
898110,IPS447
898111,IPS212
898112,IPS142
898113,IPS150
898114,IPS61
898115,IPS104
898116,IPS302
898117,IPS37
898118,IPS94
898119,IPS370
898120,IPS135
898121,IPS217
898122,IPS283
898123,IPS405
898124,IPS391
898125,IPS437
898126,IPS63
898127,IPS195
898128,IPS268
898129,IPS350
898130,IPS457
898131,IPS442
898132,IPS364
898133,IPS268
898134,IPS483
898135,IPS10
898136,IPS249
898137,IPS476
898138,IPS491
898139,IPS396
898140,IPS436
898141,IPS46
898142,IPS99
898143,IPS440
898144,IPS189
898145,IPS226
898146,IPS158
898147,IPS465
898148,IPS178
898149,IPS406
898150,IPS151
898151,IPS55
898152,IPS301
898153,IPS460
898154,IPS39
898155,IPS500
898156,IPS255
898157,IPS487
898158,IPS416
898159,IPS201
898160,IPS417
898161,IPS463
898162,IPS17
898163,IPS1
898164,IPS462
898165,IPS123
898166,IPS369
898167,IPS468
898168,IPS137
898169,IPS122
898170,IPS304
898171,IPS155
898172,IPS216
898173,IPS395
898174,IPS22
898175,IPS72
898176,IPS113
898177,IPS161
898178,IPS38
898179,IPS345
898180,IPS358
898181,IPS328
898182,IPS38
898183,IPS466
898184,IPS310
898185,IPS89
898186,IPS12
898187,IPS491
898188,IPS261
898189,IPS276
898190,IPS295
898191,IPS393
898192,IPS350
898193,IPS450
898194,IPS49
898195,IPS152
898196,IPS387
898197,IPS2
898198,IPS401
898199,IPS4
898200,IPS165
898201,IPS426
898202,IPS210
898203,IPS466
898204,IPS103
898205,IPS342
898206,IPS388
898207,IPS348
898208,IPS103
898209,IPS8
898210,IPS467
898211,IPS95
898212,IPS141
898213,IPS87
898214,IPS104
898215,IPS405
898216,IPS304
898217,IPS206
898218,IPS42
898219,IPS340
898220,IPS97
898221,IPS150
898222,IPS428
898223,IPS357
898224,IPS141
898225,IPS490
898226,IPS150
898227,IPS85
898228,IPS353
898229,IPS61
898230,IPS321
898231,IPS345
898232,IPS472
898233,IPS311
898234,IPS467
898235,IPS483
898236,IPS172
898237,IPS36
898238,IPS15
898239,IPS21
898240,IPS98
898241,IPS483
